Time,Length,Device,Action,Source
17.98100000002887,-14,Fitbit,0.5,10
19.14000000001397,-14,Fitbit,0.5,10
20.009000000020023,-14,Fitbit,0.5,10
21.1710000000312,-14,Fitbit,0.5,10
22.038999999989755,-14,Fitbit,0.5,10
22.662000000011176,32,Fitbit,0.5,10
22.911000000021886,-32,Fitbit,0.5,10
22.913000000000466,-8,Fitbit,0.5,10
23.054999999993015,-14,Fitbit,0.5,10
24.21400000003632,-14,Fitbit,0.5,10
25.084000000031665,-14,Fitbit,0.5,10
26.245999999984633,-14,Fitbit,0.5,10
27.116000000038184,-14,Fitbit,0.5,10
27.695000000006985,-32,Fitbit,0.5,10
28.275000000023283,-14,Fitbit,0.5,10
28.586999999999534,32,Fitbit,0.5,10
29.146999999997206,-14,Fitbit,0.5,10
29.17200000002049,-8,Fitbit,0.5,10
0.0,-19,Fitbit,0.5,11
0.002999999967869371,-194,Fitbit,0.5,11
0.005000000004656613,-194,Fitbit,0.5,11
0.006999999983236194,-194,Fitbit,0.5,11
0.2919999999576248,-194,Fitbit,0.5,11
0.43799999996554106,-194,Fitbit,0.5,11
0.43799999996554106,-194,Fitbit,0.5,11
0.5829999999841675,-194,Fitbit,0.5,11
0.5829999999841675,-194,Fitbit,0.5,11
0.5849999999627471,-194,Fitbit,0.5,11
0.7259999999660067,-194,Fitbit,0.5,11
0.728000000002794,-194,Fitbit,0.5,11
0.8709999999846332,-194,Fitbit,0.5,11
0.8729999999632128,-194,Fitbit,0.5,11
0.875,-194,Fitbit,0.5,11
1.1630000000004657,-194,Fitbit,0.5,11
1.3059999999823049,-194,Fitbit,0.5,11
1.3079999999608845,-194,Fitbit,0.5,11
1.3099999999976717,-194,Fitbit,0.5,11
1.4510000000009313,-194,Fitbit,0.5,11
1.452999999979511,-194,Fitbit,0.5,11
1.5959999999613501,-194,Fitbit,0.5,11
1.7429999999585561,-194,Fitbit,0.5,11
1.7429999999585561,-194,Fitbit,0.5,11
1.7449999999953434,-194,Fitbit,0.5,11
1.8849999999511056,-194,Fitbit,0.5,11
1.8879999999771826,-194,Fitbit,0.5,11
2.030999999959022,-194,Fitbit,0.5,11
2.177999999956228,-194,Fitbit,0.5,11
2.177999999956228,-194,Fitbit,0.5,11
2.179999999993015,-194,Fitbit,0.5,11
2.335999999952037,-194,Fitbit,0.5,11
2.337999999988824,-194,Fitbit,0.5,11
2.338999999978114,-194,Fitbit,0.5,11
2.3399999999674037,-13,Fitbit,0.5,11
2.367999999958556,-194,Fitbit,0.5,11
2.367999999958556,-194,Fitbit,0.5,11
2.3699999999953434,-194,Fitbit,0.5,11
2.397999999986496,-194,Fitbit,0.5,11
2.427999999956228,-194,Fitbit,0.5,11
2.4559999999473803,-194,Fitbit,0.5,11
2.4559999999473803,-55,Fitbit,0.5,11
2.48599999997532,-21,Fitbit,0.5,11
2.48599999997532,-14,Fitbit,0.5,11
3.3849999999511056,22,Fitbit,0.5,11
3.3910000000032596,-14,Fitbit,0.5,11
3.419999999983702,-18,Fitbit,0.5,11
3.4219999999622814,194,Fitbit,0.5,11
3.4229999999515712,194,Fitbit,0.5,11
3.4239999999990687,194,Fitbit,0.5,11
3.4249999999883585,-8,Fitbit,0.5,11
3.4259999999776483,194,Fitbit,0.5,11
3.4259999999776483,194,Fitbit,0.5,11
3.426999999966938,194,Fitbit,0.5,11
3.427999999956228,194,Fitbit,0.5,11
3.427999999956228,194,Fitbit,0.5,11
3.4290000000037253,194,Fitbit,0.5,11
3.4290000000037253,43,Fitbit,0.5,11
3.4290000000037253,14,Fitbit,0.5,11
3.4539999999688007,-8,Fitbit,0.5,11
3.4559999999473803,-8,Fitbit,0.5,11
3.4559999999473803,-8,Fitbit,0.5,11
3.5129999999771826,-8,Fitbit,0.5,11
3.5129999999771826,-8,Fitbit,0.5,11
3.543999999994412,-8,Fitbit,0.5,11
3.543999999994412,-8,Fitbit,0.5,11
3.5709999999962747,-8,Fitbit,0.5,11
3.5719999999855645,-8,Fitbit,0.5,11
3.6009999999660067,-8,Fitbit,0.5,11
3.6009999999660067,-8,Fitbit,0.5,11
3.72199999995064,-18,Fitbit,0.5,11
4.260999999998603,-14,Fitbit,0.5,11
4.289999999979045,-32,Fitbit,0.5,11
4.410999999963678,-14,Fitbit,0.5,11
4.741999999969266,15,Fitbit,0.5,11
4.919999999983702,-19,Fitbit,0.5,11
4.919999999983702,-8,Fitbit,0.5,11
4.951000000000931,-194,Fitbit,0.5,11
4.981999999959953,-194,Fitbit,0.5,11
5.012999999977183,-194,Fitbit,0.5,11
5.041999999957625,-194,Fitbit,0.5,11
5.043999999994412,-194,Fitbit,0.5,11
5.0719999999855645,-194,Fitbit,0.5,11
5.100999999966007,-194,Fitbit,0.5,11
5.160999999963678,-194,Fitbit,0.5,11
5.1639999999897555,-194,Fitbit,0.5,11
5.192999999970198,-107,Fitbit,0.5,11
5.192999999970198,-21,Fitbit,0.5,11
5.22099999996135,-32,Fitbit,0.5,11
5.429999999993015,-14,Fitbit,0.5,11
5.806999999971595,32,Fitbit,0.5,11
5.842000000004191,22,Fitbit,0.5,11
5.8439999999827705,-8,Fitbit,0.5,11
5.880999999993946,-18,Fitbit,0.5,11
5.882999999972526,194,Fitbit,0.5,11
5.883999999961816,194,Fitbit,0.5,11
5.883999999961816,194,Fitbit,0.5,11
5.884999999951106,194,Fitbit,0.5,11
5.884999999951106,194,Fitbit,0.5,11
5.885999999998603,-8,Fitbit,0.5,11
5.885999999998603,194,Fitbit,0.5,11
5.885999999998603,194,Fitbit,0.5,11
5.886999999987893,194,Fitbit,0.5,11
5.886999999987893,194,Fitbit,0.5,11
5.886999999987893,27,Fitbit,0.5,11
5.887999999977183,14,Fitbit,0.5,11
5.940999999991618,-8,Fitbit,0.5,11
5.940999999991618,-8,Fitbit,0.5,11
5.945999999996275,-8,Fitbit,0.5,11
5.945999999996275,-8,Fitbit,0.5,11
5.973999999987427,-8,Fitbit,0.5,11
5.973999999987427,-8,Fitbit,0.5,11
6.00199999997858,-8,Fitbit,0.5,11
6.00199999997858,-8,Fitbit,0.5,11
6.005000000004657,-8,Fitbit,0.5,11
6.005000000004657,-8,Fitbit,0.5,11
6.134999999951106,-8,Fitbit,0.5,11
6.150999999954365,-32,Fitbit,0.5,11
6.152999999991152,-18,Fitbit,0.5,11
6.690999999991618,-14,Fitbit,0.5,11
6.690999999991618,-14,Fitbit,0.5,11
7.11099999997532,-32,Fitbit,0.5,11
7.440000000002328,-14,Fitbit,0.5,11
8.130999999993946,-32,Fitbit,0.5,11
8.490999999979977,-14,Fitbit,0.5,11
9.119999999995343,-32,Fitbit,0.5,11
9.452999999979511,-14,Fitbit,0.5,11
10.139999999955762,-32,Fitbit,0.5,11
10.47099999996135,-14,Fitbit,0.5,11
11.160999999963678,-32,Fitbit,0.5,11
11.490999999979977,-14,Fitbit,0.5,11
11.519999999960419,-21,Fitbit,0.5,11
11.519999999960419,18,Fitbit,0.5,11
11.519999999960419,15,Fitbit,0.5,11
11.588999999978114,-8,Fitbit,0.5,11
11.871999999973923,32,Fitbit,0.5,11
11.886999999987893,-8,Fitbit,0.5,11
12.035999999963678,-13,Fitbit,0.5,11
12.326999999990221,-32,Fitbit,0.5,11
12.616999999969266,-14,Fitbit,0.5,11
13.195999999996275,-32,Fitbit,0.5,11
13.777999999991152,-14,Fitbit,0.5,11
14.211999999999534,-32,Fitbit,0.5,11
14.50099999998929,-14,Fitbit,0.5,11
15.223999999987427,-32,Fitbit,0.5,11
15.51600000000326,-14,Fitbit,0.5,11
16.384999999951106,-32,Fitbit,0.5,11
16.530999999959022,-14,Fitbit,0.5,11
17.25399999995716,-32,Fitbit,0.5,11
17.690999999991618,-14,Fitbit,0.5,11
17.871999999973923,32,Fitbit,0.5,11
18.010999999998603,-8,Fitbit,0.5,11
18.7039999999688,-14,Fitbit,0.5,11
19.573999999964144,-14,Fitbit,0.5,11
20.73499999998603,-14,Fitbit,0.5,11
21.605999999970663,-14,Fitbit,0.5,11
22.3289999999688,-32,Fitbit,0.5,11
22.618999999947846,-14,Fitbit,0.5,11
23.634999999951106,-14,Fitbit,0.5,11
23.76999999996042,32,Fitbit,0.5,11
23.816999999980908,-8,Fitbit,0.5,11
24.648999999975786,-14,Fitbit,0.5,11
25.80999999999767,-14,Fitbit,0.5,11
26.679000000003725,-14,Fitbit,0.5,11
27.405999999959022,-32,Fitbit,0.5,11
27.693999999959487,-14,Fitbit,0.5,11
28.708999999973457,-14,Fitbit,0.5,11
29.5789999999688,-32,Fitbit,0.5,11
29.724999999976717,-14,Fitbit,0.5,11
29.748999999952503,32,Fitbit,0.5,11
0.0,-14,Fitbit,0.5,12
1.0130000000353903,-14,Fitbit,0.5,12
2.02800000004936,-14,Fitbit,0.5,12
2.8990000000339933,-32,Fitbit,0.5,12
3.0440000000526197,-14,Fitbit,0.5,12
4.051000000035856,32,Fitbit,0.5,12
4.204000000027008,-14,Fitbit,0.5,12
4.354000000050291,-8,Fitbit,0.5,12
5.221000000019558,-14,Fitbit,0.5,12
5.801000000035856,-32,Fitbit,0.5,12
6.089000000036322,-14,Fitbit,0.5,12
6.959000000031665,-32,Fitbit,0.5,12
7.104000000050291,-14,Fitbit,0.5,12
7.830000000016298,-32,Fitbit,0.5,12
8.119000000006054,-14,Fitbit,0.5,12
8.988000000012107,-32,Fitbit,0.5,12
9.134000000020023,-14,Fitbit,0.5,12
9.860000000044238,-32,Fitbit,0.5,12
9.977000000013504,32,Fitbit,0.5,12
10.149000000033993,-14,Fitbit,0.5,12
10.15600000001723,-8,Fitbit,0.5,12
11.019000000029337,-32,Fitbit,0.5,12
11.165000000037253,-14,Fitbit,0.5,12
12.034000000043306,-32,Fitbit,0.5,12
12.179000000003725,-14,Fitbit,0.5,12
13.048999999999069,-32,Fitbit,0.5,12
13.194000000017695,-14,Fitbit,0.5,12
14.064000000013039,-32,Fitbit,0.5,12
14.209000000031665,-14,Fitbit,0.5,12
15.079000000027008,-32,Fitbit,0.5,12
15.224000000045635,-14,Fitbit,0.5,12
16.04899999999907,32,Fitbit,0.5,12
16.094000000040978,-32,Fitbit,0.5,12
16.109000000054948,-8,Fitbit,0.5,12
16.240000000048894,-14,Fitbit,0.5,12
17.109000000054948,-32,Fitbit,0.5,12
17.254000000015367,-14,Fitbit,0.5,12
17.834000000031665,-32,Fitbit,0.5,12
18.414000000047963,-14,Fitbit,0.5,12
18.994000000006054,-32,Fitbit,0.5,12
19.284000000043306,-14,Fitbit,0.5,12
19.863000000012107,-32,Fitbit,0.5,12
20.29899999999907,-14,Fitbit,0.5,12
20.879000000015367,-32,Fitbit,0.5,12
21.17000000004191,-14,Fitbit,0.5,12
21.9660000000149,32,Fitbit,0.5,12
22.039000000047963,-32,Fitbit,0.5,12
22.184000000008382,-14,Fitbit,0.5,12
22.192000000039116,-8,Fitbit,0.5,12
23.054000000003725,-32,Fitbit,0.5,12
23.344000000040978,-14,Fitbit,0.5,12
23.92399999999907,-32,Fitbit,0.5,12
24.21400000003632,-14,Fitbit,0.5,12
25.084000000031665,-32,Fitbit,0.5,12
25.22900000005029,-14,Fitbit,0.5,12
26.099000000045635,-32,Fitbit,0.5,12
26.244000000006054,-14,Fitbit,0.5,12
27.114000000001397,-32,Fitbit,0.5,12
27.260000000009313,-14,Fitbit,0.5,12
28.082000000053085,32,Fitbit,0.5,12
28.129000000015367,-32,Fitbit,0.5,12
28.176000000035856,-8,Fitbit,0.5,12
28.274000000033993,-14,Fitbit,0.5,12
29.145000000018626,-32,Fitbit,0.5,12
29.289000000047963,-14,Fitbit,0.5,12
0.0,-14,Fitbit,0.5,13
0.8680000000167638,-14,Fitbit,0.5,13
0.9710000000195578,32,Fitbit,0.5,13
1.0150000000139698,-8,Fitbit,0.5,13
1.8840000000200234,-14,Fitbit,0.5,13
2.466000000014901,-32,Fitbit,0.5,13
2.8990000000339933,-14,Fitbit,0.5,13
3.4789999999920838,-32,Fitbit,0.5,13
4.059000000008382,-14,Fitbit,0.5,13
4.63900000002468,-32,Fitbit,0.5,13
4.929000000003725,-14,Fitbit,0.5,13
5.508000000030734,-32,Fitbit,0.5,13
5.798999999999069,-14,Fitbit,0.5,13
6.668999999994412,-32,Fitbit,0.5,13
6.813000000023749,-14,Fitbit,0.5,13
6.9390000000130385,32,Fitbit,0.5,13
6.962999999988824,-8,Fitbit,0.5,13
7.684000000008382,-32,Fitbit,0.5,13
7.973999999987427,-14,Fitbit,0.5,13
8.554000000003725,-32,Fitbit,0.5,13
8.845000000030268,-14,Fitbit,0.5,13
9.713999999978114,-32,Fitbit,0.5,13
9.85899999999674,-14,Fitbit,0.5,13
10.728000000002794,-32,Fitbit,0.5,13
10.87400000001071,-14,Fitbit,0.5,13
11.744000000006054,-32,Fitbit,0.5,13
11.89000000001397,-14,Fitbit,0.5,13
12.759000000020023,-32,Fitbit,0.5,13
12.912000000011176,32,Fitbit,0.5,13
13.049999999988358,-14,Fitbit,0.5,13
13.200000000011642,-8,Fitbit,0.5,13
13.774000000033993,-32,Fitbit,0.5,13
14.064000000013039,-14,Fitbit,0.5,13
14.933000000019092,-14,Fitbit,0.5,13
16.09299999999348,-14,Fitbit,0.5,13
16.96500000002561,-14,Fitbit,0.5,13
17.834000000031665,-32,Fitbit,0.5,13
17.978999999992084,-14,Fitbit,0.5,13
18.82699999999022,32,Fitbit,0.5,13
18.868000000016764,-8,Fitbit,0.5,13
18.994000000006054,-14,Fitbit,0.5,13
20.152999999991152,-14,Fitbit,0.5,13
21.025000000023283,-14,Fitbit,0.5,13
22.184000000008382,-14,Fitbit,0.5,13
22.76600000000326,-32,Fitbit,0.5,13
23.054999999993015,-14,Fitbit,0.5,13
23.926000000035856,-32,Fitbit,0.5,13
24.069000000017695,-14,Fitbit,0.5,13
24.789999999979045,32,Fitbit,0.5,13
24.93900000001304,-32,Fitbit,0.5,13
25.084000000031665,-14,Fitbit,0.5,13
25.09200000000419,-8,Fitbit,0.5,13
25.95400000002701,-32,Fitbit,0.5,13
26.098999999987427,-14,Fitbit,0.5,13
26.971000000019558,-32,Fitbit,0.5,13
27.113000000012107,-14,Fitbit,0.5,13
28.129000000015367,-32,Fitbit,0.5,13
28.130999999993946,-14,Fitbit,0.5,13
28.99900000001071,-32,Fitbit,0.5,13
29.145000000018626,-14,Fitbit,0.5,13
0.0,-14,Fitbit,0.5,14
0.8699999999953434,-14,Fitbit,0.5,14
1.7399999999906868,-32,Fitbit,0.5,14
1.885999999998603,-14,Fitbit,0.5,14
2.532999999995809,32,Fitbit,0.5,14
2.7550000000046566,-32,Fitbit,0.5,14
2.827999999979511,-8,Fitbit,0.5,14
2.901000000012573,-14,Fitbit,0.5,14
3.7710000000079162,-32,Fitbit,0.5,14
3.9149999999790452,-14,Fitbit,0.5,14
4.785000000032596,-32,Fitbit,0.5,14
4.930999999982305,-14,Fitbit,0.5,14
5.801000000035856,-32,Fitbit,0.5,14
6.090000000025611,-14,Fitbit,0.5,14
6.669999999983702,-32,Fitbit,0.5,14
6.960000000020955,-14,Fitbit,0.5,14
7.6859999999869615,-32,Fitbit,0.5,14
7.976000000024214,-14,Fitbit,0.5,14
8.51500000001397,32,Fitbit,0.5,14
8.558000000019092,-8,Fitbit,0.5,14
9.135999999998603,-14,Fitbit,0.5,14
10.151000000012573,-14,Fitbit,0.5,14
11.164999999979045,-14,Fitbit,0.5,14
11.744999999995343,-32,Fitbit,0.5,14
12.037000000011176,-14,Fitbit,0.5,14
13.051000000035856,-14,Fitbit,0.5,14
14.065999999991618,-14,Fitbit,0.5,14
14.564000000013039,32,Fitbit,0.5,14
14.940999999991618,-8,Fitbit,0.5,14
15.081000000005588,-14,Fitbit,0.5,14
16.240999999979977,-14,Fitbit,0.5,14
16.67499999998836,-32,Fitbit,0.5,14
17.255999999993946,-14,Fitbit,0.5,14
18.127000000036787,-14,Fitbit,0.5,14
19.14100000000326,-14,Fitbit,0.5,14
20.29999999998836,-14,Fitbit,0.5,14
20.493000000016764,32,Fitbit,0.5,14
20.73499999998603,-32,Fitbit,0.5,14
20.740999999979977,-8,Fitbit,0.5,14
21.315999999991618,-14,Fitbit,0.5,14
21.896000000007916,-32,Fitbit,0.5,14
22.039999999979045,-14,Fitbit,0.5,14
23.20199999999022,-14,Fitbit,0.5,14
24.070999999996275,-14,Fitbit,0.5,14
25.229999999981374,-14,Fitbit,0.5,14
26.244999999995343,-14,Fitbit,0.5,14
26.615999999979977,32,Fitbit,0.5,14
26.82600000000093,-32,Fitbit,0.5,14
26.82600000000093,-8,Fitbit,0.5,14
27.117000000027474,-14,Fitbit,0.5,14
27.986000000033528,-32,Fitbit,0.5,14
28.130999999993946,-14,Fitbit,0.5,14
29.145000000018626,-14,Fitbit,0.5,14
0.0,-14,Fitbit,0.5,15
0.8680000000167638,-14,Fitbit,0.5,15
1.4469999999855645,-32,Fitbit,0.5,15
2.0279999999911524,-14,Fitbit,0.5,15
2.896999999997206,-14,Fitbit,0.5,15
3.767999999981839,-14,Fitbit,0.5,15
4.782000000006519,-14,Fitbit,0.5,15
5.195999999996275,32,Fitbit,0.5,15
5.775000000023283,-8,Fitbit,0.5,15
5.798000000009779,-14,Fitbit,0.5,15
6.522999999986496,-32,Fitbit,0.5,15
6.813000000023749,-14,Fitbit,0.5,15
7.972999999998137,-14,Fitbit,0.5,15
8.84299999999348,-14,Fitbit,0.5,15
10.003000000026077,-14,Fitbit,0.5,15
10.871999999973923,-14,Fitbit,0.5,15
11.183000000019092,32,Fitbit,0.5,15
11.881999999983236,-8,Fitbit,0.5,15
11.88900000002468,-14,Fitbit,0.5,15
13.048000000009779,-14,Fitbit,0.5,15
13.917000000015832,-14,Fitbit,0.5,15
15.077999999979511,-14,Fitbit,0.5,15
15.657999999995809,-32,Fitbit,0.5,15
15.947999999974854,-14,Fitbit,0.5,15
17.09299999999348,32,Fitbit,0.5,15
17.10899999999674,-14,Fitbit,0.5,15
17.128000000026077,-8,Fitbit,0.5,15
18.12300000002142,-14,Fitbit,0.5,15
18.993000000016764,-14,Fitbit,0.5,15
20.152999999991152,-14,Fitbit,0.5,15
20.73399999999674,-32,Fitbit,0.5,15
21.025000000023283,-14,Fitbit,0.5,15
22.18599999998696,-14,Fitbit,0.5,15
23.053000000014435,-14,Fitbit,0.5,15
23.06400000001304,32,Fitbit,0.5,15
23.347999999998137,-8,Fitbit,0.5,15
24.068000000028405,-14,Fitbit,0.5,15
25.228000000002794,-14,Fitbit,0.5,15
25.809000000008382,-32,Fitbit,0.5,15
26.099999999976717,-14,Fitbit,0.5,15
27.257999999972526,-14,Fitbit,0.5,15
28.129000000015367,-14,Fitbit,0.5,15
29.125,32,Fitbit,0.5,15
29.145000000018626,-14,Fitbit,0.5,15
29.19900000002235,-8,Fitbit,0.5,15
0.0,-14,Fitbit,0.5,16
0.871999999973923,-14,Fitbit,0.5,16
2.029999999969732,-14,Fitbit,0.5,16
2.8989999999757856,-14,Fitbit,0.5,16
3.915999999968335,-14,Fitbit,0.5,16
4.72099999996135,32,Fitbit,0.5,16
4.927999999956228,-14,Fitbit,0.5,16
4.934999999997672,-8,Fitbit,0.5,16
5.9439999999594875,-14,Fitbit,0.5,16
7.105999999970663,-14,Fitbit,0.5,16
7.684999999997672,-32,Fitbit,0.5,16
7.973999999987427,-14,Fitbit,0.5,16
9.135000000009313,-14,Fitbit,0.5,16
10.00399999995716,-14,Fitbit,0.5,16
10.800999999977648,32,Fitbit,0.5,16
10.927999999956228,-8,Fitbit,0.5,16
11.018999999971129,-14,Fitbit,0.5,16
12.179000000003725,-14,Fitbit,0.5,16
12.760000000009313,-32,Fitbit,0.5,16
13.048999999999069,-14,Fitbit,0.5,16
13.631999999983236,-32,Fitbit,0.5,16
14.209999999962747,-14,Fitbit,0.5,16
15.07999999995809,-14,Fitbit,0.5,16
